title,adult,genres,original_language,popularity,release_date,runtime,vote_count,actors,director,keywords,rounded_averages,num_genres,main_genre,num_actors,main_actor,release_year,log_vote_count,log_popularity,log_runtime
Terminator Salvation,False,"['Action', 'Science Fiction', 'Thriller']",en,45.896,2009-05-20,115.0,6149.0,"['Christian Bale', 'Sam Worthington', 'Moon Bloodgood', 'Helena Bonham Carter']",Unknown,"['army', 'artificial intelligence (a.i.)', 'saving the world', 'prophecy', 'san francisco, california', 'gas station', 'cyborg', 'killer robot', 'dystopia', 'firearm', 'post-apocalyptic future', 'wartime', 'los angeles, california', 'terminator']",6.1,0.0,,0.0,,2009,8.724207360800564,3.8479323839685367,4.7535901911063645
STILL: A Michael J. Fox Movie,False,['Documentary'],en,14.933,2023-01-20,95.0,117.0,"['Michael J. Fox', 'Tracy Pollan', 'Sam Fox', 'Aquinnah Fox']",Unknown,"['based on novel or book', 'child actor', ""parkinson's disease"", 'tv actor', 'documentary', 'archive footage']",7.6,0.0,,0.0,,2023,4.770684624465665,2.768392430108372,4.564348191467836
The Shack,False,"['Drama', 'Fantasy']",en,46.328,2017-03-03,132.0,2016.0,"['Sam Worthington', 'Octavia Spencer', 'Tim McGraw', 'Aviv Alush']",Unknown,"['based on novel or book', 'loss of loved one', 'christianity', 'guilt', 'death of daughter', 'family trip', 'christian film', 'christian']",7.5,0.0,,0.0,,2017,7.6093665379542115,3.857102086528389,4.890349128221754
Killshot,False,"['Crime', 'Drama', 'Thriller']",en,13.238,2008-11-13,95.0,263.0,"['Mickey Rourke', 'Diane Lane', 'Thomas Jane', 'Rosario Dawson']",Unknown,"['hitman', 'criminal']",5.7,0.0,,0.0,,2008,5.575949103146316,2.6559144466816815,4.564348191467836
Mission: Possible,False,"['Comedy', 'Action', 'Thriller']",ko,18.53,2021-02-17,105.0,139.0,"['Kim Young-kwang', 'Lee Sun-bin', 'Oh Dae-hwan', 'Seo Hyeon-cheol']",Unknown,"['secret agent', 'agent', 'national intelligence service (nis)', 'mission possible']",7.6,0.0,,0.0,,2021,4.941642422609304,2.9719517448885875,4.663439094112067
When We First Met,False,"['Comedy', 'Romance', 'Fantasy']",en,12.883,2018-02-09,97.0,2217.0,"['Adam Devine', 'Alexandra Daddario', 'Shelley Hennig', 'Andrew Bachelor']",Unknown,"['time travel', 'halloween party', 'unrequited love', 'time loop', 'do over']",6.6,0.0,,0.0,,2018,7.704361167910313,2.630665070052665,4.584967478670572
The Awakening,False,"['Horror', 'Thriller', 'Mystery']",en,14.693,2011-08-17,107.0,1316.0,"['Rebecca Hall', 'Dominic West', 'Imelda Staunton', 'Isaac Hempstead-Wright']",Unknown,"['suicide', 'england', 'classroom', 'investigation', 'supernatural', 'haunting', 'teacher', 'murder', 'author', 'fear', 'estate', 'con', 'discovery', 'ghost', 'governess']",6.4,0.0,,0.0,,2011,7.183111701743281,2.7532147530565836,4.68213122712422
Training Day,False,"['Action', 'Crime', 'Drama']",en,34.582,2001-10-05,122.0,5543.0,"['Ethan Hawke', 'Denzel Washington', 'Scott Glenn', 'Tom Berenger']",Unknown,"['drug dealer', 'california', 'police brutality', 'poker', 'bratva (russian mafia)', 'war on drugs', 'drug trafficking', 'police corruption', 'los angeles, california', 'gang member', 'rookie cop', 'narcotics cop', 'mexican american', 'barrio', 'cholo', 'neo-noir']",7.5,0.0,,0.0,,2001,8.620471540869739,3.5718398920125836,4.812184355372417
Green Book,False,"['Drama', 'History']",en,39.371,2018-11-16,130.0,10842.0,"['Viggo Mortensen', 'Mahershala Ali', 'Linda Cardellini', 'Sebastian Maniscalco']",Unknown,"['friendship', 'southern usa', 'road trip', 'racism', 'pianist', 'driver', 'lgbt', 'road movie', 'music tour', '1960s', 'roadtrip']",8.2,0.0,,0.0,,2018,9.291274989472182,3.698111705427514,4.875197323201151
Jagun Jagun,False,"['Action', 'Drama']",yo,31.821,2023-08-10,134.0,53.0,"['Femi Adebayo', 'Lateef Adedimeji', 'Odunlade Adekola', 'Ibrahim Yekini Itele']",Unknown,[],6.7,0.0,,0.0,,2023,3.9889840465642745,3.491068554423849,4.90527477843843
Drive My Car,False,['Drama'],ja,19.302,2021-08-18,179.0,1105.0,"['Hidetoshi Nishijima', 'Toko Miura', 'Masaki Okada', 'Reika Kirishima']",Unknown,"['infidelity', 'japan', 'loss of loved one', 'theater play', 'theater director', 'monologue', 'road trip', 'hiroshima, japan', 'grief', 'rehearsal', 'audition', 'sensuality', 'old car', 'driver', 'artistic sex', 'based on short story', 'sign languages', 'slow cinema', 'bilingual', 'loss of child']",7.4,0.0,,0.0,,2021,7.00850518208228,3.0107194033622395,5.19295685089021
The Terminal,False,"['Comedy', 'Drama']",en,48.108,2004-06-17,128.0,7445.0,"['Tom Hanks', 'Catherine Zeta-Jones', 'Stanley Tucci', 'Chi McBride']",Unknown,"['new york city', 'friendship', 'marriage proposal', 'airport', 'stewardess', 'translation', 'illegal immigration', 'language barrier', 'jfk international airport', 'immigration law', 'craftsman', 'fast food restaurant', 'jazz singer or musician', 'saxophonist', 'autograph', 'passport', 'eastern europe']",7.3,0.0,,0.0,,2004,8.915432254432663,3.8940219543185934,4.859812404361672
The High Note,False,"['Romance', 'Comedy', 'Music', 'Drama']",en,14.937,2020-06-10,113.0,417.0,"['Dakota Johnson', 'Tracee Ellis Ross', 'Kelvin Harrison Jr.', 'Bill Pullman']",Unknown,[],7.0,0.0,,0.0,,2020,6.035481432524756,2.7686434498774966,4.736198448394496
Mine,False,"['War', 'Thriller']",en,18.828,2016-10-06,107.0,1220.0,"['Armie Hammer', 'Annabelle Wallis', 'Tom Cullen', 'Geoff Bell']",Unknown,"['parent child relationship', 'landmine', 'sandstorm', 'hallucination', 'flashback', 'survival', 'stranded', 'soldier', 'desert', 'u.s. marine', 'assassination attempt']",6.6,0.0,,0.0,,2016,7.107425474110705,2.9870950801583276,4.68213122712422
Scooby-Doo! Adventures: The Mystery Map,False,"['Family', 'Comedy', 'Mystery', 'Animation']",en,14.224,2013-07-21,42.0,91.0,"['Frank Welker', ""Stephanie D'Abruzzo"", 'Grey DeLisle', 'Matthew Lillard']",Unknown,"['puppet', 'friends', 'puppetry']",8.4,0.0,,0.0,,2013,4.5217885770490405,2.7228731299938485,3.7612001156935624
Ace in the Hole,False,['Drama'],en,13.917,1951-06-29,111.0,613.0,"['Kirk Douglas', 'Jan Sterling', 'Robert Arthur', 'Porter Hall']",Unknown,"['rescue', 'sheriff', 'journalism', 'new mexico', 'satire', 'film noir', 'reporter', 'black and white', 'trapped', 'desert', 'newspaper man']",7.9,0.0,,0.0,,1951,6.419994928147142,2.7025015021717933,4.718498871295094
Are You Here,False,['Comedy'],en,13.181,2013-09-07,114.0,252.0,"['Owen Wilson', 'Zach Galifianakis', 'Amy Poehler', 'Laura Ramsey']",Unknown,"['loss of loved one', 'house', 'weather forecaster', 'friends', 'inheritance', 'family']",5.2,0.0,,0.0,,2013,5.53338948872752,2.6519030404792088,4.74493212836325
King Kong,False,"['Adventure', 'Fantasy']",en,27.783,1976-09-08,134.0,774.0,"['Jeff Bridges', 'Jessica Lange', 'Charles Grodin', 'John Randolph']",Unknown,"['indigenous', 'giant snake', 'remake', 'giant animal', 'world trade center', 'manhattan, new york city', 'giant ape', 'indian ocean', 'king kong']",6.2,0.0,,0.0,,1976,6.652863029353347,3.3597849350816085,4.90527477843843
End of a Gun,False,"['Action', 'Crime', 'Thriller']",en,14.49,2016-09-23,87.0,70.0,"['Steven Seagal', 'Jonathan Rosenthal', 'Ovidiu Niculescu', 'Alexandre Nguyen']",Unknown,"['martial arts', 'security guard', 'aikido', 'kingpin']",4.8,0.0,,0.0,,2016,4.2626798770413155,2.740194654428777,4.477336814478207
Chained - The Seduction of Two Women,False,"['Drama', 'Romance']",ko,32.027,2017-04-11,100.0,3.0,"['Hong Sae-hee', 'Jeong Hyang', 'Min Do-yoon', 'Jeon Eun-jin']",Unknown,['softcore'],6.3,0.0,,0.0,,2017,1.3862943611198906,3.497325408756376,4.61512051684126
Ava,False,"['Action', 'Thriller', 'Crime']",en,26.337,2020-07-02,96.0,2407.0,"['Jessica Chastain', 'John Malkovich', 'Common', 'Colin Farrell']",Unknown,"['assassin', 'secret organization', 'murder', 'female assassin', 'professional assassin', 'secret', 'thriller']",5.8,0.0,,0.0,,2020,7.786551806428712,3.308241095940791,4.574710978503383
Hotel Desire,False,"['Drama', 'Romance']",de,53.633,2011-12-07,38.0,105.0,"['Clemens Schick', 'Jan-Gregor Kremp', 'Herbert Knaup', 'Frederick Lau']",Unknown,"['hotel', 'sexuality', 'kiss', 'maid', 'single mother', 'blind man', 'caress', 'short film']",6.0,0.0,,0.0,,2011,4.663439094112067,4.000638095781793,3.6635616461296463
The Mummy,False,"['Horror', 'Drama', 'Fantasy']",en,15.027,1932-01-01,73.0,567.0,"['Boris Karloff', 'Zita Johann', 'David Manners', 'Arthur Byron']",Unknown,"['virgin', 'egypt', 'excavation', 'museum', 'mummy', 'incantation', 'reincarnation', 'buried alive', 'resurrection', 'goddess', 'trance', 'sorcerer', 'black and white', 'african', 'archaeologist', 'pre-code', 'priestess', 'eternal love', 'condemned man', 'buried tomb', 'ancient curse', 'ancient scroll']",6.8,0.0,,0.0,,1932,6.342121418721152,2.7742748000114386,4.30406509320417
Changing Lanes,False,"['Thriller', 'Action', 'Drama']",en,13.864,2002-04-07,98.0,1016.0,"['Ben Affleck', 'Samuel L. Jackson', 'Toni Collette', 'William Hurt']",Unknown,"['new york city', 'custody battle', 'lawyer', 'legal thriller']",6.3,0.0,,0.0,,2002,6.92461239604856,2.698942182071483,4.59511985013459
X-Rated: The Greatest Adult Movies of All Time,False,['Documentary'],en,33.212,2015-02-06,94.0,164.0,"['Chanel Preston', 'Christy Canyon', 'Georgina Spelvin', 'Janine Lindemulder']",Unknown,"['pornography', 'interview', 'filmmaking', 'adult filmmaking']",6.2,0.0,,0.0,,2015,5.10594547390058,3.5325764597185354,4.553876891600541
The Con Is On,False,"['Comedy', 'Crime']",en,21.707,2018-05-04,95.0,156.0,"['Uma Thurman', 'Tim Roth', 'Alice Eve', 'Parker Posey']",Unknown,"['gambling', 'mobster', 'jewel theft']",4.0,0.0,,0.0,,2018,5.056245805348308,3.12267324699514,4.564348191467836
Lara Croft: Tomb Raider - The Cradle of Life,False,"['Action', 'Adventure', 'Fantasy', 'Thriller']",en,16.08,2003-07-21,117.0,4025.0,"['Angelina Jolie', 'Gerard Butler', 'Ciarán Hinds', 'Chris Barrie']",Unknown,"['medallion', 'helicopter', 'biological weapon', 'prisoner', 'shanghai, china', 'riddle', 'ex-lover', 'greece', 'kazakhstan', 'mercenary', 'jet ski', 'earthquake', 'chinese mafia', 'treasure hunt', 'alexander the great', ""pandora's box"", 'kenya', 'scuba diving', 'female protagonist', 'hong kong', 'mi6', 'motorcycle', 'scientist', 'underwater', 'archaeologist', 'based on video game', 'antidote', 'great wall of china', 'archeology', 'crime syndicate', 'mythological', 'bio terrorism', 'weapons training', 'good versus evil']",5.7,0.0,,0.0,,2003,8.300528606199737,2.837908188360424,4.770684624465665
The Purge: Anarchy,False,"['Horror', 'Thriller']",en,46.688,2014-07-17,104.0,6178.0,"['Frank Grillo', 'Carmen Ejogo', 'Zach Gilford', 'Michael Kenneth Williams']",Unknown,"['sniper', 'psychopath', 'bus', 'assault rifle', 'machete', 'sequel', 'revenge', 'murder', 'rampage', 'motorcycle', 'masked man', 'death', 'survival horror', 'martyr', 'gatling gun', 'purge', 'shotguns']",6.6,0.0,,0.0,,2014,8.72891172506098,3.8646797939176256,4.653960350157523
Alexander,False,"['War', 'History', 'Action', 'Adventure', 'Drama', 'Romance']",en,29.151,2004-11-21,175.0,3095.0,"['Colin Farrell', 'Angelina Jolie', 'Val Kilmer', 'Jared Leto']",Unknown,"['epic', 'egypt', 'elephant', 'aristotle', 'persia', 'greece', 'emperor', 'campaign', 'alexander the great', 'sword fight', 'royalty', 'male homosexuality', 'ancient world', 'ancient greece', 'epic battle', 'historical drama', 'action hero', '4th century bc', 'gay theme']",5.9,0.0,,0.0,,2004,8.037866234709618,3.4062180901190193,5.170483995038151
Lamborghini: The Man Behind the Legend,False,"['Drama', 'History']",en,50.408,2022-11-18,97.0,448.0,"['Frank Grillo', 'Romano Reggiani', 'Gabriel Byrne', 'Matteo Leoni']",Unknown,"['based on novel or book', 'biography', 'historical', 'auto industry', 'luxury car']",6.4,0.0,,0.0,,2022,6.1070228877422545,3.9397938023735026,4.584967478670572
Murmur of the Heart,False,"['Comedy', 'Drama']",fr,14.952,1971-04-27,118.0,164.0,"['Lea Massari', 'Benoît Ferreux', 'Daniel Gélin', 'Michael Lonsdale']",Unknown,"['jazz', 'sanatorium', 'incest', 'shoplifting', '1950s', 'boy scout', 'resort sex', 'mother son relationship', 'teenage protagonist', 'bastille day', 'dijon france']",7.2,0.0,,0.0,,1971,5.10594547390058,2.7695842132194826,4.77912349311153
Scary Movie 5,False,['Comedy'],en,37.416,2013-04-11,86.0,2667.0,"['Ashley Tisdale', 'Simon Rex', 'Charlie Sheen', 'Gracie Whitton']",Unknown,"['ballet dancer', 'parody', 'sequel', 'spoof', 'horror spoof', 'demonic possession', 'paranormal activity', 'aftercreditsstinger', 'duringcreditsstinger', 'horror parody']",4.8,0.0,,0.0,,2013,7.889084407035514,3.6484740394788973,4.465908118654584
Deep Rising,False,"['Adventure', 'Action', 'Horror', 'Science Fiction']",en,22.681,1998-01-30,106.0,632.0,"['Treat Williams', 'Famke Janssen', 'Anthony Heald', ""Kevin J. O'Connor""]",Unknown,"['monster', 'volcano', 'ocean liner', 'creature', 'sea monster', 'jewel heist', 'kraken', 'south pacific', 'armed robbery']",6.2,0.0,,0.0,,1998,6.450470422144176,3.1646730388538846,4.672828834461906
Devil,False,"['Horror', 'Mystery', 'Thriller']",en,17.697,2010-09-16,80.0,2703.0,"['Chris Messina', 'Bojana Novaković', ""Jenny O'Hara"", 'Logan Marshall-Green']",Unknown,"['supernatural', 'murder', 'devil', 'trapped', 'sole survivor', 'flickering light', 'lights out', 'trapped in an elevator', 'broken elevator', 'elevator', 'supernatural horror', 'suspense', 'killer among us', 'stuck in elevator']",6.1,0.0,,0.0,,2010,7.902487437162855,2.928363083183137,4.394449154672439
Marvel Studios Assembled: The Making of the Guardians of the Galaxy Vol. 3,False,['Documentary'],en,14.308,2023-09-13,58.0,7.0,"['Chris Pratt', 'Zoe Saldaña', 'Chukwudi Iwuji', 'Dave Bautista']",Unknown,"['behind the scenes', 'making of', 'marvel cinematic universe (mcu)']",6.7,0.0,,0.0,,2023,2.0794415416798357,2.728375567563456,4.07753744390572
The Cellar,False,"['Horror', 'Mystery']",en,17.216,2022-03-25,94.0,417.0,"['Elisha Cuthbert', 'Eoin Macken', 'Dylan Fitzmaurice-Brady', 'Tara Lee']",Unknown,"['mother', 'supernatural', 'cellar', 'hell', 'haunted house', 'visions of hell', 'disappearance', 'demon', 'supernatural creature', 'clueless husband', 'demonic spirit', 'supernatural horror', 'mysterious disappearance']",6.6,0.0,,0.0,,2022,6.035481432524756,2.9023003287614384,4.553876891600541
A Perfect Getaway,False,"['Thriller', 'Mystery', 'Adventure']",en,14.256,2009-06-08,98.0,1176.0,"['Steve Zahn', 'Milla Jovovich', 'Timothy Olyphant', 'Kiele Sanchez']",Unknown,"['hawaii', 'honeymoon', 'double murder', 'murder', 'whodunit']",6.3,0.0,,0.0,,2009,7.0707241072602764,2.724972868298118,4.59511985013459
Pitch Perfect,False,"['Comedy', 'Music', 'Romance']",en,32.479,2012-09-28,112.0,6306.0,"['Anna Kendrick', 'Brittany Snow', 'Anna Camp', 'Rebel Wilson']",Unknown,"['competition', 'roommate', 'college', 'female friendship', 'misfit', 'hazing', 'university', 'audition', 'group of friends', 'dorm room', 'bickering', 'dj', 'singing competition', 'film score', 'young adult', 'acapella', 'music movie']",7.3,0.0,,0.0,,2012,8.749415406663651,3.510918376596944,4.727387818712341
Echoes of the Past,False,['Drama'],el,13.91,2021-11-11,99.0,19.0,"['Max von Sydow', 'Astrid Roos', 'Danae Skiadi', 'Nikolas Papagiannis']",Unknown,[],6.6,0.0,,0.0,,2021,2.995732273553991,2.702032128776647,4.605170185988092
Demolition,False,"['Comedy', 'Drama']",en,14.697,2015-04-08,101.0,2056.0,"['Jake Gyllenhaal', 'Naomi Watts', 'Chris Cooper', 'Judah Lewis']",Unknown,"['infidelity', 'new york city', 'loss of loved one', 'pregnancy', 'dark comedy', 'carousel ', 'father-in-law', 'car crash', 'pot smoking', 'grieving widower', 'grief', 'marijuana', 'male homosexuality', 'hospital', 'car accident', 'mourning', 'lgbt teen', 'grieving', 'vending machine', 'death of wife', 'investment banker', 'station wagon']",6.8,0.0,,0.0,,2015,7.6290038896529575,2.75346961129307,4.624972813284271
The Godfather Part III,False,"['Crime', 'Drama', 'Thriller']",en,50.995,1990-12-25,162.0,5808.0,"['Al Pacino', 'Diane Keaton', 'Talia Shire', 'Andy García']",Unknown,"['daughter', 'new york city', 'helicopter', 'assassination', 'italian american', 'italy', 'gangster', 'christianity', 'vatican', 'pope', 'confession', 'symbolism', 'revenge', 'organized crime', 'mafia', 'lawyer', 'catholic church']",7.4,0.0,,0.0,,1990,8.667163717992533,3.951147560112196,5.093750200806762
Over the Top,False,"['Action', 'Drama']",en,18.998,1987-02-13,93.0,1548.0,"['Sylvester Stallone', 'Robert Loggia', 'Susan Blakely', 'Rick Zumwalt']",Unknown,"['sports', 'bad father-in-law', 'road trip', 'truck driver', 'arm wrestling']",6.4,0.0,,0.0,,1987,7.3453648404168685,2.9956322685536576,4.543294782270004
Messengers 2: The Scarecrow,False,['Horror'],en,13.374,2009-07-21,94.0,146.0,"['Norman Reedus', 'Heather Stephens', 'Claire Holt', 'Richard Riehle']",Unknown,"['farm', 'scarecrow', 'prequel', 'killer scarecrow']",5.3,0.0,,0.0,,2009,4.990432586778736,2.665421019046251,4.553876891600541
Loving Annabelle,False,"['Drama', 'Romance']",en,14.666,2007-05-24,77.0,261.0,"['Erin Kelly', 'Diane Gaidry', 'Laura Breckenridge', 'Michelle Horn']",Unknown,"[""girls' boarding school"", 'teacher', 'lesbian relationship', 'lesbian sex', 'lgbt', 'woman director', 'lesbian']",6.5,0.0,,0.0,,2007,5.568344503761097,2.7514927589450466,4.356708826689592
Be Careful What You Wish For,False,['Horror'],es,14.062,2020-04-24,91.0,135.0,"['Fernanda Castillo', 'Juan Ríos', 'Iván Arana', 'Valery Sais']",Unknown,[],6.7,0.0,,0.0,,2020,4.912654885736052,2.71217501567916,4.5217885770490405
Mortal Kombat Legends: Snow Blind,False,"['Animation', 'Action', 'Fantasy']",en,19.845,2022-10-09,82.0,161.0,"['Manny Jacinto', 'David Wenham', 'Artt Butler', 'Yuri Lowenthal']",Unknown,"['martial arts', 'fighting', 'based on video game', 'adult animation', 'extreme blood']",7.9,0.0,,0.0,,2022,5.087596335232384,3.03711411133276,4.418840607796598
The Raid,False,"['Action', 'Thriller', 'Crime']",id,26.902,2012-03-22,101.0,3187.0,"['Iko Uwais', 'Joe Taslim', 'Donny Alamsyah', 'Yayan Ruhian']",Unknown,"['martial arts', 'crime boss', 'tenement', 'high rise', 'monitor', 'tower block', 'jakarta indonesia', 'swat']",7.4,0.0,,0.0,,2012,8.067149039910106,3.3286983708459164,4.624972813284271
Nights in Rodanthe,False,"['Drama', 'Romance']",en,13.598,2008-09-26,97.0,564.0,"['Diane Lane', 'Richard Gere', 'Christopher Meloni', 'Viola Davis']",Unknown,"['beach', 'based on novel or book', 'marriage crisis', 'north carolina', 'romance', 'inn', ""valentine's day"", 'middle age']",6.3,0.0,,0.0,,2008,6.336825731146441,2.6808845330294404,4.584967478670572
Drums Along the Mohawk,False,"['Drama', 'History', 'War']",en,14.304,1939-11-10,100.0,96.0,"['Claudette Colbert', 'Henry Fonda', 'Edna May Oliver', 'Eddie Collins']",Unknown,"['husband wife relationship', 'based on novel or book', 'frontiersman', 'newlywed', '18th century', 'isolated farmhouse', 'british colonialism', 'revolutionary war', 'american frontier', 'american countryside', 'preserved film']",6.5,0.0,,0.0,,1939,4.574710978503383,2.7281142321379517,4.61512051684126
Loving Pablo,False,"['Crime', 'Drama']",es,20.1,2017-10-12,123.0,959.0,"['Javier Bardem', 'Penélope Cruz', 'Peter Sarsgaard', 'Julieth Restrepo']",Unknown,"['journalist', 'based on novel or book', 'cocaine', 'biography', 'based on true story', 'medellín, colombia', 'drug cartel', 'drug lord', '1980s']",6.3,0.0,,0.0,,2017,6.866933284461882,3.0492730404820207,4.820281565605037
The Postman,False,"['Comedy', 'Drama', 'Romance']",it,15.98,1994-04-07,109.0,1088.0,"['Massimo Troisi', 'Philippe Noiret', 'Maria Grazia Cucinotta', 'Renato Scarpa']",Unknown,"['island', 'fisherman', 'letter', 'postman', 'poet', 'naples, italy', 'love', 'poverty']",7.9,0.0,,0.0,,1994,6.9930151229329605,2.8320361808832013,4.700480365792417
